source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux
5938847959654166272,255.11220543249723,-48.648115912158254,8.327782100755968,-18.274596931226085,-80.74909702041256,-29.334646,5.9747458,7.674470646701117E7,4.515302059169835E7,7.053187156636597E7
5943509094350257280,250.10895527641637,-44.57392763581417,2.6426488062702562,-2.453552178143412,-4.548031950117309,-9.923384,6.164131,6.446058560250166E7,1.879687796002266E7,6.710970946165456E7
5951986642608915584,261.7165240853996,-45.843155966948785,4.8815325248801695,-8.073731295203526,-28.22342203696293,,5.7090135,9.802603270638703E7,7.661810856143898E7,4.231428917785808E7
5965044373908696320,257.67612136146545,-44.55798408542611,11.0710505402067,-33.46779599103048,-64.42359611547943,-4.7110124,4.7947483,2.2753461963621208E8,1.0648091470351548E8,1.6193588661530045E8
6054953741857469568,187.10682696427543,-61.79485932093504,5.906281235250838,-20.48439403200751,-3.9532015036351793,-13.8963585,5.8307033,8.763255048761703E7,3.548905485169866E7,7.465698758085175E7
5825432373172356864,235.66807789894023,-65.92461499999783,1.485246096741269,-7.733045608449478,-14.204247925700138,0.9610834,5.875972,8.405393593629909E7,6013768.933402151,1.3715094360673591E8
5874239827444442368,221.3229206704822,-62.87600990896683,20.43304520650028,70.27018236245237,-81.11641446729544,-0.30024096,5.282068,1.4525118993821648E8,9.132858528184156E7,7.862448622353654E7
5877902682962174208,223.73723541815454,-61.07585715276952,2.341973535725261,-1.7125919480160565,-2.2769367539358405,24.349981,6.2459784,5.9779932691188015E7,1.0638927766887004E7,7.638090073230861E7
5918288122976930816,266.2329261314834,-57.5455952689127,7.599811969577197,18.940547473311266,-12.380395687097284,-5.9880724,5.73848,9.540138196914701E7,4.54935501828115E7,7.111488009145553E7
5342102317328224128,178.04195963974885,-56.98758609581993,9.374275911450392,-106.86171652839276,35.00797807291737,26.348381,5.5475283,1.1374581435904998E8,8.089137034095305E7,5.1270774224290505E7
5363097938504266624,162.17228998051672,-47.749764084599285,6.337518464197673,-75.51275463289355,29.823868823423876,31.353796,6.265002,5.874163572496905E7,2.770331931522811E7,4.44428038773696E7
5370395706424118784,173.73570564319266,-49.135675873072316,16.57426592522988,-172.56643933950198,182.0009836773122,-0.62007976,5.206891,1.556647823853135E8,6.93896347491391E7,1.2357109258538131E8
5769213003584364928,186.40897583318414,-86.15064725863932,2.857991694016086,-5.003298118056768,-7.090389767496185,22.901255,6.037086,7.246233752066463E7,3.2113691745996933E7,5.775264174211506E7
