hpx,n,gflux,bpflux,rpflux
1510,93,2.0236129423023427E8,1.0927154083041102E8,1.3689987743306902E8
2012,145,2.701994689370945E8,1.419353779041168E8,1.8686422189998302E8
7724,151,3.3632131763725656E8,1.4737898863725764E8,2.7706852640245086E8
10885,357,4.8143424445066553E8,2.2839778344264653E8,3.706297190016896E8
4418,81,1.0143017743860106E8,4.727243328971357E7,7.975855176200457E7
3982,289,4.573091352745734E8,2.0569853947242817E8,3.71452732867942E8
7984,323,4.5519382262911516E8,1.925583523082177E8,4.016053301475859E8
8841,86,1.4712780663462776E8,7.54836844067851E7,1.0424552080588986E8
9811,608,8.40952390384807E8,4.2720551739244777E8,6.1359910031111E8
10546,783,8.02879811221793E8,3.163086431970908E8,7.338081773153917E8
7459,434,4.598428371286053E8,1.8580763589504552E8,4.1569573931712484E8
5261,209,3.3089440330342615E8,1.7675473216436717E8,2.308167994725722E8
2131,132,1.9904494431474462E8,1.034747714090871E8,1.4247774861141878E8
2671,70,1.2392390266862483E8,6.085086525324518E7,9.27591676777218E7
8551,153,2.2108011826901615E8,1.1122935019637065E8,1.7218492377554947E8
6865,93,1.653322395684235E8,8.522277560776845E7,1.167514696930407E8
2109,77,7.24759693736849E7,3.6773865687005825E7,5.1668254494185485E7
7709,155,2.484388953327043E8,9.735487767671949E7,2.2476441856906095E8
3371,331,5.288149365400229E8,2.3994694840906325E8,4.230463629802752E8
11705,134,3.175007414217238E8,1.446668407846339E8,2.507784309207486E8
11306,218,3.8292179278892875E8,1.7173741442664754E8,3.091539361929308E8
10768,824,9.236934230826983E8,4.25244566708461E8,7.482013765862563E8
2019,175,3.098435590224973E8,1.4945777993693763E8,2.416338193161692E8
2013,134,2.286197249487017E8,1.1599214809405531E8,1.669449651632247E8
3984,358,4.471412372649161E8,1.9868240888338968E8,3.748145853826382E8
4157,83,1.356575285374831E8,6.864654447190398E7,9.554262231415176E7
3057,152,3.865779203641063E8,1.9407639750082508E8,2.76900919401109E8
12142,156,2.043724909645595E8,1.029506704680549E8,1.4855808752028865E8
349,394,5.796599813964995E8,2.7964359766145664E8,4.512701886426402E8
6645,84,1.7885634496940777E8,8.75955893632083E7,1.3232525864882863E8
2342,112,1.6847571302492094E8,7.887456750097822E7,1.3201594533235088E8
3914,376,5.0115228275071865E8,2.2644220014535162E8,4.053187976117334E8
10310,404,4.983862351878797E8,2.3623350243970034E8,3.912550491403779E8
2553,138,1.8517222088285127E8,9.191275844391735E7,1.360496503917579E8
3112,363,6.004643289803923E8,2.748340922382833E8,4.90063770134883E8
5319,279,4.1360969405510896E8,2.1523458747267714E8,2.9159461070318115E8
9579,309,4.080396781088131E8,1.9365928297789887E8,3.174335023140721E8
9324,560,7.711878990712178E8,3.6401410120382845E8,6.10968314938868E8
9574,305,5.024948342853816E8,2.4662007181274742E8,3.8346898175947875E8
6796,123,2.205035055474309E8,1.2148746414873356E8,1.541733456526092E8
5006,130,1.68372161819171E8,7.603694329861037E7,1.3587228719534835E8
4800,106,2.544422331295345E8,1.2112201520117417E8,1.9866394308137777E8
11634,102,1.3843233855241504E8,6.840491611631459E7,1.0257103881436901E8
4048,212,3.90423833666049E8,1.7513529530771074E8,3.2264309625343686E8
9119,91,2.3157030662689278E8,1.1192255653843291E8,1.7276974069334912E8
3562,946,1.084656598042043E9,4.9953552509627724E8,8.741916605703394E8
8758,91,1.7737784696326992E8,9.745449137174398E7,1.3036579972013503E8
6295,125,2.1074180282487485E8,1.019245882396427E8,1.5853372623850924E8
5809,105,3.325686806283591E8,1.752994538026908E8,2.297991836364257E8
855,226,3.5379251429729056E8,1.866403679057242E8,2.78436503843001E8
11981,291,4.8474353084742695E8,2.2946065706009868E8,3.79291584853929E8
10817,498,6.206587196876279E8,2.766325949552715E8,5.111758179232384E8
10598,774,1.2963132676303496E9,6.72635057768419E8,9.478905717827744E8
10031,539,6.195182896686897E8,2.84834545903035E8,4.963071284269316E8
5200,666,7.890679084027102E8,4.1098974417569095E8,5.640530577811487E8
8478,152,2.3071319153869483E8,1.1791344160310528E8,1.6600743285883844E8
1614,158,2.871209390458188E8,1.5402290253306672E8,2.1315834482534084E8
6137,378,5.0782804136187106E8,2.4390817328522903E8,3.9521066346098065E8
4108,81,1.361491396461368E8,6.6592235325373285E7,1.0100498917582177E8
2030,192,3.406000212966198E8,1.5285220572936863E8,2.8013841538462824E8
5098,157,2.7608327114123636E8,1.3925727577356082E8,2.004454316375598E8
6527,88,2.0023854454567143E8,9.389584200777471E7,1.5491243827033812E8
10082,261,4.064546375455773E8,2.0605329374525228E8,2.9730738564250064E8
3151,204,2.1515313636341068E8,1.0435031312965082E8,1.6617682217874336E8
11195,108,1.8694785838602316E8,8.882792199569769E7,1.4281569845551074E8
134,106,1.7113112933302313E8,8.1458735516955E7,1.3073446486860724E8
11212,150,2.1473059793616927E8,1.0821323518481842E8,1.5596418951310083E8
7072,89,1.5143926657064074E8,8.393498685536538E7,1.0457344563064413E8
2269,85,1.7085259178138918E8,8.093090699841624E7,1.3031942786019105E8
2070,120,2.0956841133488885E8,1.0142091388239686E8,1.6573612304965255E8
1850,131,2.1452756638600606E8,1.038624535313248E8,1.6084497930626887E8
1054,134,2.3498963483957258E8,1.0552366375630124E8,1.910991478787595E8
9498,772,8.877027708870517E8,4.021668226752356E8,7.290646263697394E8
12124,118,1.9755563641649443E8,1.0683302832057685E8,1.4576970531513292E8
10427,1007,1.1107666906988964E9,5.178504548214681E8,9.237516918121724E8
196,141,2.2481740055715546E8,1.1068185721752073E8,1.6609554767960262E8
8922,79,1.925897711163837E8,8.082814559776823E7,1.4541610030498433E8
9630,390,5.2092921710944706E8,2.322211578036482E8,4.2883852760144323E8
4143,86,2.0702962474012515E8,1.143137274020176E8,1.34237036437016E8
2938,156,2.1454861814679116E8,1.1570358385576834E8,1.5399160037343958E8
9243,228,3.1549682422562826E8,1.2834794126030189E8,2.7494962746926475E8
8717,116,2.197860119748506E8,1.0675296689762057E8,1.6535306235272053E8
7666,311,5.437721138250924E8,2.2828791527164698E8,4.815038310557049E8
2442,105,1.4822203480847174E8,7.013154359139451E7,1.1401591273790185E8
10319,615,7.601108011968045E8,3.47461008433088E8,6.203560267326398E8
10358,928,9.374577469349722E8,3.93960849831408E8,8.201583018008496E8
1379,80,1.2716741875080818E8,6.399545354704935E7,9.216154100093427E7
9851,660,9.526681502111541E8,5.0125277355311227E8,7.029924778202233E8
5526,667,8.474131839872345E8,4.2024435951485825E8,6.487702823096073E8
6771,70,1.082865403611677E8,5.485148620381623E7,7.818717698405316E7
9858,199,3.273615353302404E8,1.689784242800343E8,2.3445092820892218E8
7934,143,2.083154879040762E8,1.0021239539254943E8,1.5699172246049267E8
3273,394,4.4076545204027134E8,1.8761216907558894E8,3.812382730436373E8
901,493,8.317058876362135E8,4.1677491446090615E8,6.372065639219192E8
7868,126,2.21934019144694E8,1.1024694915288167E8,1.6105914952844796E8
11058,196,3.432564607053664E8,1.562599005919341E8,2.717170974488102E8
1767,225,4.1146186631804323E8,2.1150874610674736E8,2.9399566295490205E8
2395,198,3.111366365087535E8,1.4585986337841916E8,2.4370100938062873E8
2618,70,1.711177108816803E8,9.704879185647456E7,1.0819462578818637E8
5848,170,2.6726708707646346E8,1.29828377962648E8,2.0612836013792312E8
11921,375,4.7712616228908724E8,2.266272082599326E8,3.745958414832221E8
10771,565,6.922659720538807E8,3.0249701867335534E8,5.827966168813109E8
9555,300,3.33484902259981E8,1.536623194093534E8,2.6241134329323378E8
1325,96,1.677612298177651E8,7.769647295097043E7,1.2884719311069612E8
3814,206,2.9962315838848627E8,1.437704982158933E8,2.3077378523804933E8
5331,272,4.574900782068475E8,2.3267203016355017E8,3.392825968476554E8
7261,666,7.770258971762439E8,3.198074606534682E8,6.983663849625033E8
6631,90,1.1717198586840427E8,5.794742201372937E7,8.777702082790892E7
4959,130,2.5625305539703804E8,1.4147773427194232E8,2.0297673459246552E8
6503,100,1.6501219322663343E8,8.066047094607092E7,1.2172246629882933E8
2852,112,2.1469883391521114E8,1.0863035466723232E8,1.5406693857640702E8
11459,173,2.397322125797807E8,1.0404708626041646E8,2.0692681688198423E8
9577,348,5.691206024136345E8,2.913588293365865E8,4.151331406608685E8
5458,242,4.0401238286056334E8,2.1969066034686548E8,3.02651842722698E8
9233,267,3.1261389173065627E8,1.2938032091463314E8,2.732105907260114E8
7048,86,2.0692114687785116E8,1.1462069950999108E8,1.3623924001918206E8
4354,88,1.659145394502642E8,8.616156485232094E7,1.1692337561336178E8
11078,237,3.8166137107974243E8,1.7312460209164363E8,3.1110376849348766E8
7802,194,2.433686744806645E8,1.0187369893418826E8,2.2006086581716517E8
6101,363,5.191379877677968E8,2.6167420137152883E8,3.8723032898887694E8
11907,542,7.034344505523347E8,3.2643641012152714E8,5.558440339338313E8
1498,88,3.3343465165262145E8,1.9479303538444033E8,2.4427179370211604E8
8459,143,2.787265411221188E8,1.3908144981530565E8,2.0272927992043978E8
5842,223,3.1755546277426416E8,1.5031524884029487E8,2.4693325164905518E8
686,297,4.4856561174204636E8,2.212629239360139E8,3.336544011242424E8
10702,345,5.271277510100208E8,2.2735730282767728E8,4.545274937397718E8
3973,357,5.736072264326205E8,2.675572806488588E8,4.5611468237677044E8
1985,138,2.9493382767302454E8,1.4496440225178257E8,2.3452751891339302E8
12070,186,3.174468779078191E8,1.5798064859624052E8,2.383992320034686E8
4000,285,4.584562312019255E8,2.1928076742088446E8,3.611784177574614E8
2901,160,2.2232664226812714E8,1.0754202652238038E8,1.6832260919463405E8
1351,60,1.6479229671592388E8,8.945000292765065E7,1.1095126241031128E8
10608,613,6.985852615465146E8,2.4915192181342515E8,6.825391330084337E8
4119,69,1.2801204435484338E8,6.1754873974364415E7,9.685485942079848E7
8271,135,1.966224925060183E8,1.0221110888067509E8,1.445845693079099E8
7193,1084,1.0555643713198979E9,4.153993751776807E8,9.649450060184482E8
12240,176,3.14090672936339E8,1.643157116868981E8,2.262607063102913E8
1792,95,1.9687533683649704E8,1.0453308169641322E8,1.478602612354151E8
2134,118,1.979877756929412E8,9.131343913218233E7,1.5653907121124473E8
11609,109,1.8646190892714986E8,1.0695687022045831E8,1.2290213436673075E8
6381,82,1.2511112003051114E8,6.052146276934066E7,9.264960474405311E7
8726,85,1.368757344655453E8,7.262169091065381E7,9.24192616651006E7
11417,193,2.6472570530439353E8,1.1852919678498471E8,2.1446968528235543E8
10926,208,2.9710365177399975E8,1.3337149841406825E8,2.3773642489329934E8
55,104,2.616587162137809E8,1.2932241444850722E8,1.9849296051212233E8
10671,410,5.62106219814273E8,2.7975787315439683E8,4.192913357378725E8
4587,100,1.1674450643238454E8,6.108503215202465E7,8.499404407822938E7
5322,223,3.5645106611899495E8,1.697954825615452E8,2.828789275889787E8
5504,462,5.561835743519589E8,2.824133140755989E8,4.133949121954664E8
11724,109,2.035996460185067E8,1.0007106292188342E8,1.5333255248170096E8
3056,138,2.172811392137479E8,9.733161931555782E7,1.738712437189354E8
7084,86,1.2047467670535581E8,6.52755440038841E7,8.485790253233367E7
10524,723,9.393498968596056E8,3.7449828243955636E8,8.220373031573738E8
9422,588,8.555903734975392E8,3.7251206357001036E8,7.312608342073787E8
8883,83,1.559733763685697E8,7.902399218136144E7,1.1242111584246698E8
6799,123,2.4719865005230486E8,1.254486641784753E8,1.765770736244601E8
10948,240,3.2447107885268414E8,1.620132103929919E8,2.4408265028826582E8
1096,122,3.0013142559682626E8,1.5855152799279904E8,2.081194701509618E8
6164,172,3.1986559913482803E8,1.612431715976978E8,2.3647705716675788E8
6663,107,2.4294077456569234E8,1.2757115052558815E8,1.679080141797239E8
320,443,6.270601609888994E8,2.998244836050742E8,4.9040111481737614E8
9522,534,7.550305134044082E8,3.6193221064231116E8,5.846549261598407E8
11984,202,2.338497341210282E8,9.992632053866203E7,1.977120356108669E8
9603,705,7.782360603123949E8,3.5693738184422076E8,6.231609035025982E8
1338,87,1.7496549748361135E8,8.710592109400605E7,1.2767146357132652E8
11976,214,4.064330619098666E8,1.7359308847863308E8,3.460826130900171E8
5091,131,2.4174466657396814E8,1.0575331959180322E8,2.017835218857516E8
2308,129,2.8626288913946056E8,1.6289858624316525E8,2.253202091473957E8
2508,113,2.4389156088196272E8,1.132290539499785E8,1.9401342624540672E8
2814,108,1.313174424683885E8,6.798802949966078E7,9.153718873078158E7
4979,144,2.285948000925901E8,1.1632325437452146E8,1.6794140021314836E8
11606,88,2.303649855833162E8,1.2240027389156227E8,1.7855143377595982E8
9700,262,4.1373873425025797E8,1.8833902646165887E8,3.319165631867186E8
9731,230,4.9038919393581575E8,2.3584527483197674E8,3.7938778562491125E8
10750,142,2.3625094480437738E8,8.20675435333887E7,2.3852723617548397E8
5891,236,4.2160184901905864E8,2.0749944845439675E8,3.216523184704643E8
2629,87,1.4781283874421954E8,7.673467229312316E7,1.1109065035571542E8
7122,70,2.2121231897813824E8,1.107898712258207E8,1.6686616840457854E8
5552,609,7.391142588760971E8,3.6936615891981304E8,5.64547376866964E8
9911,345,5.225355937107415E8,2.6544026715411255E8,3.850440724928921E8
7035,73,1.8238336288849232E8,1.0352160157415845E8,1.2057392271732292E8
11007,129,1.4258976490644574E8,6.857256957611865E7,1.086520848418185E8
2992,81,1.8115786438919356E8,8.561041840368682E7,1.3683778509509176E8
8713,129,2.4050360864795828E8,1.202338531436366E8,1.7495174257910416E8
382,285,4.9543039723109645E8,2.1850756322984445E8,4.1677417971744555E8
2894,135,2.409555925298227E8,1.1272864729869437E8,1.9639025709640366E8
230,145,2.675003790845574E8,1.2643262325440632E8,2.0853048234181115E8
7656,387,5.118546985362331E8,2.3273883609085482E8,4.167780109406779E8
4267,105,2.0643064418693915E8,1.0442642252031092E8,1.4935101244239962E8
3011,138,2.1740262628627643E8,1.1074854313943224E8,1.5623065444641826E8
5704,205,3.7968921968806463E8,2.050743970341629E8,2.6495124467238313E8
3028,185,2.641359514989825E8,1.3301096080889586E8,1.9253372164245412E8
9699,264,3.399715687549423E8,1.6926752387148482E8,2.6065329819983184E8
2856,87,2.5397553409145403E8,1.3840457235813284E8,1.713984610434973E8
2101,91,2.336632946559682E8,9.343631165812244E7,2.1172079094326165E8
5131,160,2.7745374275449854E8,1.2672401643414465E8,2.181877318371907E8
6260,100,1.9028373550251198E8,9.198090599270868E7,1.420486855936824E8
8973,90,1.5320911598939502E8,7.014613139233716E7,1.2144135689179605E8
8250,134,2.564111288743038E8,1.0874367592967612E8,2.2683159935688612E8
5852,217,4.076431709099817E8,2.073376403215899E8,2.945044109130767E8
600,277,3.998012496816062E8,2.0401350716380277E8,2.949202136719037E8
11525,126,2.440459499382413E8,1.2306280924243367E8,1.7600249074596706E8
115,246,7.113469285299895E8,4.016560210689985E8,4.7958177436818886E8
10864,340,5.0578040152046186E8,2.5783087463700062E8,3.6778013242493063E8
5460,199,2.2300404067504022E8,1.0786847071049844E8,1.6840458131465638E8
5014,138,2.4125655770713338E8,1.2761542722583741E8,1.887862574305095E8
9634,532,7.107917349830626E8,4.064558624514056E8,4.7796737899175835E8
1970,172,2.6855333442656237E8,1.2258429269695167E8,2.113884472125061E8
1541,182,3.384892748499252E8,1.806762953565918E8,2.3831279539184517E8
3411,242,3.3726367955251503E8,1.670878263437267E8,2.468761114513109E8
10023,484,6.102277467121687E8,2.879365318642969E8,4.7399692331999046E8
8309,139,2.0631365684712753E8,1.0637666716223992E8,1.4494442189125556E8
6352,106,2.0187720091386095E8,8.718886629511201E7,1.700458785558876E8
4310,94,2.7007730910789245E8,1.352957338953115E8,2.134558550837439E8
11936,672,8.240426537251515E8,3.649588262144599E8,6.843975516888288E8
4526,83,1.0782167941618617E8,5.0501263024509035E7,8.433004986313365E7
3616,584,7.994374509842298E8,3.834513696207065E8,6.299037623391644E8
4553,94,1.8131309784437814E8,9.471586610272826E7,1.2622858366669233E8
10433,517,7.247780078416401E8,3.476874935867148E8,5.663219965271678E8
1331,81,1.1286953596445249E8,5.869699091970397E7,8.31812263717561E7
1804,126,2.511599925827424E8,1.2710015526146607E8,1.8081261375343156E8
4459,93,1.8951296136815307E8,9.115612834283336E7,1.540567767880246E8
5366,262,3.596800883736358E8,1.7903945783966607E8,2.701970027920054E8
10767,598,7.504529583073097E8,3.27167132007452E8,6.346476107998422E8
10519,675,7.845500147960005E8,3.216628226439571E8,6.850719606656283E8
820,334,5.613870204875233E8,2.846637468531977E8,4.221905704998381E8
9199,92,1.5365281406254622E8,6.930926905672483E7,1.2366243815223719E8
2421,214,4.189397464188916E8,2.1216082800754693E8,3.019507836293057E8
979,233,3.616838289059892E8,1.7972160222337717E8,2.6658324547526234E8
7458,534,6.189391795000353E8,2.432134109057323E8,5.678016379311979E8
8632,89,1.3201416371511285E8,6.751999912798057E7,9.305110424732035E7
9750,363,6.78392179969E8,3.498226257665501E8,5.0855418616127336E8
4743,152,3.230955654830666E8,1.6525665367259637E8,2.6536941030488628E8
1086,130,3.10097506915913E8,1.6901714283389056E8,2.125447752070719E8
10680,325,4.04430195470267E8,1.659180203454243E8,3.660038530420109E8
10108,169,2.5901191906515184E8,1.1796952851308957E8,2.060157845748583E8
7001,72,1.1754775697092128E8,5.359637143773682E7,9.454108397151697E7
5537,421,6.118332463065128E8,3.021752413843934E8,4.559528001747052E8
7750,127,1.834189937547313E8,6.3523543066561185E7,1.79138700868468E8
3565,827,9.730185229743859E8,4.8411766474601495E8,7.404283319276377E8
4151,72,1.679216667316931E8,8.405826805591111E7,1.2134777893190625E8
10030,542,6.954614652105066E8,3.593321079656504E8,5.151670882727511E8
5570,431,6.504997310599719E8,3.15501206874018E8,4.892449665704998E8
5584,302,4.496447260956872E8,2.433233030580821E8,3.029994673439581E8
11310,226,4.219045907649511E8,2.0781140764048588E8,3.1309691993062997E8
2873,109,2.2416447292936373E8,1.1145976709011105E8,1.6340143977021778E8
2349,108,2.5132723651749966E8,1.0779514485679121E8,2.119942776745553E8
6638,84,1.1406758346777745E8,5.768525951080263E7,8.46217351722409E7
379,323,4.078901140657037E8,1.7754917840437213E8,3.4061355987075096E8
11644,81,8.953893351455048E7,4.745036068449854E7,6.136945502473206E7
9304,697,7.338215619390635E8,3.259177864133591E8,6.08748530998107E8
2582,64,1.0118792249390346E8,5.5630917403215766E7,6.64243268141474E7
345,439,5.877432519824028E8,3.177053725706918E8,4.2337018155141085E8
4886,95,3.103838923925058E8,1.2224746427676769E8,2.752536424889154E8
12212,267,4.086814218131717E8,1.901793105268716E8,3.2569068796090734E8
2762,66,1.1913152102472924E8,5.664868344884444E7,9.020335616327453E7
2163,89,1.5250583286853087E8,7.689845602727768E7,1.185752443306451E8
1799,109,2.51869619395302E8,1.3213584623480272E8,1.744606556731789E8
